"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"HP.myHP","3","511","39828410368","79872000","95916032","46728","C:\Program Files\WindowsApps\AD2F1837.myHP_43.52513.1706.0_x64__v10z8vjag6ke6\HP.myHP.exe","""C:\Program Files\WindowsApps\AD2F1837.myHP_43.52513.1706.0_x64__v10z8vjag6ke6\HP.myHP.exe"" -ServerName:App.AppX8ppr2rxn14kv900vb90x1665x14339cp.mca",,"","1.953125","1.0.0.0","1.0.0.0","HP.myHP","HP.myhp","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9232","8",,"False","4/29/2025 9:10:22 AM",,"25052",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","46728","46728","95916032","95916032","1239696","1239696","97595392","97595392","140091392","140091392","39838871552","1184165888","True","Normal","95916032","95916032","1048575","3",,"System.Diagnostics.ProcessThreadCollection","511","39828410368","1173704704","False",,,,"79872000","79872000",,"System.Diagnostics.ProcessModule (HP.myHP.exe)","00:00:00.0312500","00:00:01.9531250","00:00:01.9218750","HP.myHP","0","","True",,
"HPAudioSwitch","3","586","551497728","61227008","60538880","41496","C:\Program Files (x86)\HP\HPAudioSwitch\HPAudioSwitch.exe","""C:\Program Files (x86)\HP\HPAudioSwitch\HPAudioSwitch.exe""",,"HP Inc.","0.75","1.0.213.0","1.0.213.0","HPAudioSwitch","HPAudioSwitch","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8236","8",,"False","4/29/2025 9:10:29 AM",,"18596",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","41496","41496","60538880","60538880","846376","846376","62210048","62210048","70438912","70438912","569094144","569094144","True","Normal","60538880","60538880","1048575","3",,"System.Diagnostics.ProcessThreadCollection","586","551497728","551497728","False",,,,"61227008","61227008",,"System.Diagnostics.ProcessModule (HPAudioSwitch.exe)","00:00:00.4687500","00:00:00.7500000","00:00:00.2812500","HPAudioSwitch","0","","True",,
"HPCommRecovery","0","472","4894056448","21733376","22605824","17648",,,,,,,,,,"Process",,,"8",,,,,"5324",".",,,,"17648","17648","22605824","22605824","276264","276264","22888448","22888448","23601152","23601152","4934164480","639197184",,,"22605824","22605824",,"0",,"System.Diagnostics.ProcessThreadCollection","472","4894056448","599089152","False",,,,"21733376","21733376",,,,,,"HPCommRecovery","0","","True",,
"HPMediaNetwork","3","602","5042380800","50462720","46694400","32224","C:\Program Files\HP\HP Media Network\HPMediaNetwork.exe","""C:\Program Files\HP\HP Media Network\HPMediaNetwork.exe""",,"HP Inc.","0.140625","3.1.9.1","3.1.9.1","HP Recommends","HP Recommends","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10028","8",,"False","4/29/2025 9:10:06 AM",,"9380",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","32224","32224","46694400","46694400","584536","584536","47030272","47030272","53526528","53526528","5055516672","760549376","True","Normal","46694400","46694400","1048575","3",,"System.Diagnostics.ProcessThreadCollection","602","5042380800","747413504","False",,,,"50462720","50462720",,"System.Diagnostics.ProcessModule (HPMediaNetwork.exe)","00:00:00.0781250","00:00:00.1406250","00:00:00.0625000","HPMediaNetwork","0","","True",,
"HPPrintScanDoctorService","0","360","2203436072960","15654912","5001216","14584",,,,,,,,,,"Process",,,"8",,,,,"5312",".",,,,"14584","14584","5001216","5001216","163208","163208","6488064","6488064","17862656","17862656","2203454840832","136617984",,,"5001216","5001216",,"0",,"System.Diagnostics.ProcessThreadCollection","360","2203436072960","117850112","False",,,,"15654912","15654912",,,,,,"HPPrintScanDoctorService","0","","True",,
"HPSystemEventUtilityBackground","3","929","5055823872","64032768","45965312","37736","C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.28.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityBackground.exe","""C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.28.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityBackground.exe"" LaunchedByBgLauncher",,"HP Inc.","1.734375","3.1.28.0","3.1.28.0","HPSystemEventUtilityHost","HPSystemEventUtilityHost","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7688","8",,"False","4/29/2025 9:10:06 AM",,"20716",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","37736","37736","45965312","45965312","572968","572968","46407680","46407680","68034560","68034560","5087518720","792551424","True","Normal","45965312","45965312","1048575","3",,"System.Diagnostics.ProcessThreadCollection","929","5055823872","760856576","False",,,,"64032768","64032768",,"System.Diagnostics.ProcessModule (HPSystemEventUtilityBackground.exe)","00:00:01.1875000","00:00:01.7343750","00:00:00.5468750","HPSystemEventUtilityBackground","0","","True",,
"HPSystemEventUtilityHost","3","370","5022695424","33325056","36458496","22664","C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.28.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe","""C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.1.28.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe"" ","System.Diagnostics.Process (HPSystemEventUtilityBackground)","HP Inc.","0.046875","3.1.27.0","3.1.27.0","HPSystemEventUtilityHost.OSD","HPSystemEventUtilityHost.OSD","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8948","8",,"False","4/29/2025 9:10:17 AM",,"21212",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","22664","22664","36458496","36458496","512640","512640","37150720","37150720","35336192","35336192","5028323328","733356032","True","Normal","36458496","36458496","1048575","3",,"System.Diagnostics.ProcessThreadCollection","370","5022695424","727728128","False",,,,"33325056","33325056",,"System.Diagnostics.ProcessModule (HPSystemEventUtilityHost.exe)","00:00:00.0468750","00:00:00.0468750","00:00:00","HPSystemEventUtilityHost","0","","True",,
"Idle","0","0","8192","8192","61440","272",,,,,,,,,,"Process",,,"0",,,,,"0",".",,,,"272","272","61440","61440","0","0","61440","61440","8192","8192","8192","8192",,,"61440","61440",,"0",,"System.Diagnostics.ProcessThreadCollection","0","8192","8192","False",,,,"8192","8192",,,,,,"Idle","0","","True",,
"IntelAudioService","0","362","4950433792","25485312","40124416","25400",,,,,,,,,,"Process",,,"8",,,,,"5516",".",,,,"25400","25400","40124416","40124416","379648","379648","41943040","41943040","43798528","43798528","5009588224","714620928",,,"40124416","40124416",,"0",,"System.Diagnostics.ProcessThreadCollection","362","4950433792","655466496","False",,,,"25485312","25485312",,,,,,"IntelAudioService","0","","True",,
"IntelCpHDCPSvc","0","139","2203394109440","5894144","1384448","7944",,,,,,,,,,"Process",,,"8",,,,,"1980",".",,,,"7944","7944","1384448","1384448","81696","81696","1437696","1437696","6238208","6238208","2203399352320","81129472",,,"1384448","1384448",,"0",,"System.Diagnostics.ProcessThreadCollection","139","2203394109440","75886592","False",,,,"5894144","5894144",,,,,,"IntelCpHDCPSvc","0","","True",,
"ipf_helper","3","132","2203427958784","7454720","1773568","9440","C:\WINDOWS\System32\DriverStore\FileRepository\ipf_cpu.inf_amd64_15575ddcbffc1fc6\ipf_helper.exe","""C:\WINDOWS\System32\DriverStore\FileRepository\ipf_cpu.inf_amd64_15575ddcbffc1fc6\ipf_helper.exe""",,"Intel Corporation","5.21875","1.0.11000.27915","1.0.11000.27915","Intel(R) Innovation Platform Framework Utility Application","Intel(R) Innovation Platform Framework Utility Application","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6112","8",,"False","4/29/2025 9:09:30 AM",,"18412",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9440","9440","1773568","1773568","135344","135344","2453504","2453504","8495104","8495104","2203439079424","120856576","True","Normal","1773568","1773568","1048575","3",,"System.Diagnostics.ProcessThreadCollection","132","2203427958784","109735936","False",,,,"7454720","7454720",,"System.Diagnostics.ProcessModule (ipf_helper.exe)","00:00:04.8906250","00:00:05.2187500","00:00:00.3281250","ipf_helper","0","","True",,
"ipf_uf","0","149","2203402289152","7229440","2154496","9032",,,,,,,,,,"Process",,,"13",,,,,"5500",".",,,,"9032","9032","2154496","2154496","83512","83512","2289664","2289664","7823360","7823360","2203421102080","102879232",,,"2154496","2154496",,"0",,"System.Diagnostics.ProcessThreadCollection","149","2203402289152","84066304","False",,,,"7229440","7229440",,,,,,"ipf_uf","0","","True",,
"JetBrains.Etw.Collector.Host","0","80","4352528384","4886528","958464","6256",,,,,,,,,,"Process",,,"8",,,,,"5432",".",,,,"6256","6256","958464","958464","39792","39792","1048576","1048576","5210112","5210112","4355674112","60706816",,,"958464","958464",,"0",,"System.Diagnostics.ProcessThreadCollection","80","4352528384","57561088","False",,,,"4886528","4886528",,,,,,"JetBrains.Etw.Collector.Host","0","","True",,
"jhi_service","0","148","2203399266304","7057408","1380352","9312",,,,,,,,,,"Process",,,"8",,,,,"6520",".",,,,"9312","9312","1380352","1380352","89880","89880","1536000","1536000","7524352","7524352","2203404509184","86286336",,,"1380352","1380352",,"0",,"System.Diagnostics.ProcessThreadCollection","148","2203399266304","81043456","False",,,,"7057408","7057408",,,,,,"jhi_service","0","","True",,
"LocationNotificationWindows","3","200","2203447877632","5152768","2076672","11824","C:\WINDOWS\System32\LocationNotificationWindows.exe","""C:\WINDOWS\System32\LocationNotificationWindows.exe""",,"Microsoft Corporation","0.03125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Location Notification","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4932","6",,"False","4/29/2025 9:09:38 AM",,"8008",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11824","11824","2076672","2076672","185128","185128","2256896","2256896","13058048","13058048","2203455213568","136990720","True","BelowNormal","2076672","2076672","1048575","3",,"System.Diagnostics.ProcessThreadCollection","200","2203447877632","129654784","False",,,,"5152768","5152768",,"System.Diagnostics.ProcessModule (LocationNotificationWindows.exe)","00:00:00.0312500","00:00:00.0312500","00:00:00","LocationNotificationWindows","0","","True",,
"LockApp","3","822","2203822874624","71991296","59428864","38504","C:\WINDOWS\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe","""C:\WINDOWS\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe"" -ServerName:WindowsDefaultLockScreen.AppX7y4nbzq37zn4ks9k7amqjywdat7d3j2z.mca",,"Microsoft Corporation","0.5","10.0.22621.5039 (WinBuild.160101.0800)","10.0.22621.5039","LockApp.exe","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7364","8",,"False","4/29/2025 9:09:33 AM",,"4376",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","38504","38504","59428864","59428864","860280","860280","61583360","61583360","112979968","112979968","2203843526656","525303808","True","Normal","59428864","59428864","1048575","3",,"System.Diagnostics.ProcessThreadCollection","822","2203822874624","504651776","False",,,,"71991296","71991296",,"System.Diagnostics.ProcessModule (LockApp.exe)","00:00:00.1718750","00:00:00.5000000","00:00:00.3281250","LockApp","0","","True",,
"lsass","0","2395","2203472207872","30916608","14204928","33232",,,,,,,,,,"Process",,,"9",,,,,"1200",".",,,,"33232","33232","14204928","14204928","232552","232552","19271680","19271680","39452672","39452672","2203508727808","190504960",,,"14204928","14204928",,"0",,"System.Diagnostics.ProcessThreadCollection","2395","2203472207872","153985024","False",,,,"30916608","30916608",,,,,,"lsass","0","","True",,
"mcafee-security","3","777","39836016640","21524480","70750208","56128","C:\Program Files\WindowsApps\5A894077.McAfeeSecurity_2.1.68.0_x64__wafk5atnkzcwy\mcafee-security.exe","""C:\Program Files\WindowsApps\5A894077.McAfeeSecurity_2.1.68.0_x64__wafk5atnkzcwy\mcafee-security.exe"" -ServerName:App.AppX70z311bjdb1xmz7zp8wfg7gxg7f9v17f.mca",,"McAfee LLC","0.359375","2.1.68.0","2.1.68.0","McAfee® Personal Security","McAfee® Personal Security","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9484","8",,"False","4/29/2025 9:37:26 AM",,"8792",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","56128","56128","70750208","70750208","738648","738648","71434240","71434240","117817344","117817344","39849906176","1195200512","True","Normal","70750208","70750208","1048575","3",,"System.Diagnostics.ProcessThreadCollection","777","39836016640","1181310976","False",,,,"21524480","21524480",,"System.Diagnostics.ProcessModule (mcafee-security.exe)","00:00:00.2031250","00:00:00.3593750","00:00:00.1562500","mcafee-security","0","","True",,
"mcafee-security-ft","3","269","4454449152","17326080","3190784","13728","C:\Program Files\WindowsApps\5A894077.McAfeeSecurity_2.1.68.0_x64__wafk5atnkzcwy\Win32\mcafee-security-ft.exe","""C:\Program Files\WindowsApps\5A894077.McAfeeSecurity_2.1.68.0_x64__wafk5atnkzcwy\Win32\mcafee-security-ft.exe"" /InvokerPRAID: App ","System.Diagnostics.Process (sihost)","McAfee, LLC","0.015625","2.1.68 e331cd38","2.1.68 e331cd38 (squirming octopus)","McAfee ® Personal Security","McAfee ® Personal Security","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8500","8",,"False","4/29/2025 9:37:28 AM",,"14716",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13728","13728","3190784","3190784","210384","210384","3436544","3436544","18284544","18284544","4461850624","166883328","True","Normal","3190784","3190784","1048575","3",,"System.Diagnostics.ProcessThreadCollection","269","4454449152","159481856","False",,,,"17326080","17326080",,"System.Diagnostics.ProcessModule (mcafee-security-ft.exe)","00:00:00.0156250","00:00:00.0156250","00:00:00","mcafee-security-ft","0","","True",,
"Memory Compression","0","0","776470528","626491392","1732608","0",,,,,,,,,,"Process",,,"8",,,,,"2872",".",,,,"0","0","1732608","1732608","4224","4224","2084864","2084864","914763776","914763776","1030750208","1030750208",,,"1732608","1732608",,"0",,"System.Diagnostics.ProcessThreadCollection","0","776470528","776470528","False",,,,"626491392","626491392",,,,,,"Memory Compression","0","","True",,
"mongod","0","360","7097905152","43401216","373661696","25480",,,,,,,,,,"Process",,,"8",,,,,"5508",".",,,,"25480","25480","373661696","373661696","235632","235632","380190720","380190720","351494144","351494144","7104405504","-1485529088",,,"373661696","373661696",,"0",,"System.Diagnostics.ProcessThreadCollection","360","7097905152","-1492029440","False",,,,"43401216","43401216",,,,,,"mongod","0","","True",,
"MoNotificationUx","3","328","2203459108864","16429056","4046848","14608","C:\WINDOWS\uus\AMD64\MoNotificationUx.exe","C:\WINDOWS\uus\AMD64\MoNotificationUx.exe /NotificationType Reboot_Engaged_Important /FormFactor Passive /CV VhsZOZe00EOjEpNT.1.0.0",,"Microsoft Corporation","0.015625","10.0.22621.4830 (WinBuild.160101.0800)","10.0.22621.4830","MoNotificationUx.exe","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5376","8",,"False","4/29/2025 12:06:22 PM",,"27096",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14608","14608","4046848","4046848","209840","209840","4259840","4259840","16470016","16470016","2203462791168","144568320","True","Normal","4046848","4046848","1048575","3",,"System.Diagnostics.ProcessThreadCollection","328","2203459108864","140886016","False",,,,"16429056","16429056",,"System.Diagnostics.ProcessModule (MoNotificationUx.exe)","00:00:00","00:00:00.0156250","00:00:00.0156250","MoNotificationUx","0","","True",,
"MoUsoCoreWorker","0","845","2203557117952","51191808","42389504","25672",,,,,,,,,,"Process",,,"8",,,,,"23648",".",,,,"25672","25672","42389504","42389504","231232","231232","86519808","86519808","126828544","126828544","2203636064256","317841408",,,"42389504","42389504",,"0",,"System.Diagnostics.ProcessThreadCollection","845","2203557117952","238895104","False",,,,"51191808","51191808",,,,,,"MoUsoCoreWorker","0","","True",,
"MpDefenderCoreService","0","491","2203453251584","20025344","11255808","17848",,,,,,,,,,"Process",,,"8",,,,,"5396",".",,,,"17848","17848","11255808","11255808","168288","168288","12693504","12693504","24129536","24129536","2203459108864","140886016",,,"11255808","11255808",,"0",,"System.Diagnostics.ProcessThreadCollection","491","2203453251584","135028736","False",,,,"20025344","20025344",,,,,,"MpDefenderCoreService","0","","True",,
